Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,6,0.024677655,0.087836124,0.11998781,0.15351598,0.13529292,0.07049301,0.3552728,0.0529238
1,0,0,0,0,0,0,0,1,6,0.022350024,0.06920551,0.17840886,0.1623207,0.13142858,0.059318043,0.33210513,0.04486317
2,0,0,0,0,0,0,1,0,3,0.012549845,0.07598946,0.17021164,0.30724806,0.05351767,0.058606494,0.2871121,0.034764748
3,0,0,0,0,0,0,1,1,3,0.010929292,0.052053515,0.23354444,0.35796356,0.043243255,0.045160618,0.22855893,0.02854643
4,0,0,0,0,0,1,0,0,6,0.12171638,0.09530823,0.04841146,0.121060975,0.093350716,0.06596998,0.38456008,0.06962228
5,0,0,0,0,0,1,0,1,6,0.15000857,0.079816945,0.06448931,0.118823566,0.10527581,0.05823706,0.35674566,0.06660302
6,0,0,0,0,0,1,1,0,3,0.1319904,0.088473,0.070669584,0.29108143,0.03492377,0.061748117,0.24984656,0.07126719
7,0,0,0,0,0,1,1,1,3,0.15787883,0.0659137,0.088278286,0.34131205,0.031783078,0.050163917,0.19634181,0.06832828
8,0,0,1,0,0,0,0,0,3,0.019863889,0.051226392,0.053462856,0.5565135,0.025539381,0.03784103,0.07710289,0.17845002
9,0,0,1,0,0,0,0,1,3,0.02286662,0.036767073,0.08907897,0.6240452,0.029337319,0.031276386,0.054026578,0.11260178
10,0,0,1,0,0,0,1,0,3,0.011425085,0.021088395,0.03276723,0.8052318,0.0047512497,0.014584094,0.022334673,0.08781747
11,0,0,1,0,0,0,1,1,3,0.011441239,0.012507852,0.04152065,0.8556583,0.004020223,0.010363545,0.012423577,0.052064613
12,0,0,1,0,0,1,0,0,3,0.18676725,0.053721983,0.026756257,0.3388143,0.030904237,0.042482752,0.115410514,0.20514275
13,0,0,1,0,0,1,0,1,3,0.29118398,0.041229364,0.04040114,0.32932508,0.042634275,0.03619582,0.08688246,0.1321478
14,0,0,1,0,0,1,1,0,3,0.17932548,0.025151795,0.017268442,0.5670849,0.0055277036,0.019907895,0.030635934,0.1550978
15,0,0,1,0,0,1,1,1,3,0.24298245,0.016937768,0.021893205,0.5810447,0.005971768,0.015211998,0.019606015,0.09635215
16,0,0,2,0,0,0,0,0,3,0.0011662942,0.02209084,0.018122759,0.8031009,0.0070677353,0.014262996,0.05555268,0.07863587
17,0,0,2,0,0,0,0,1,3,0.0015598661,0.014385408,0.036200013,0.85926545,0.010684039,0.011419323,0.029816797,0.03666915
18,0,0,2,0,0,0,1,0,3,0.00080885633,0.006483464,0.0074608596,0.94055355,0.0008969645,0.0038268897,0.008131857,0.03183759
19,0,0,2,0,0,0,1,1,3,0.0009851021,0.0036852763,0.011178026,0.96130663,0.0009703448,0.0027635065,0.0036288386,0.015482343
