Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,6,0.014530985,0.04835979,0.29230627,0.0916948,0.15507317,0.0598995,0.31830606,0.019829394
1,0,0,0,0,0,0,0,1,2,0.0068312995,0.030198658,0.4326618,0.06992747,0.07127827,0.03928295,0.33455172,0.015267808
2,0,0,0,0,0,0,1,0,2,0.007279086,0.054462284,0.31853768,0.1697371,0.039163698,0.067225076,0.3116923,0.031902794
3,0,0,0,0,0,0,1,1,2,0.0032179314,0.031428367,0.45794222,0.12889123,0.015015228,0.039060786,0.3048228,0.019621456
4,0,0,0,0,0,1,0,0,6,0.03448059,0.04349773,0.22802846,0.05985763,0.20196596,0.049188286,0.36789975,0.015081566
5,0,0,0,0,0,1,0,1,6,0.019428194,0.032135904,0.32369447,0.04576189,0.114711426,0.039309278,0.408645,0.016313883
6,0,0,0,0,0,1,1,0,6,0.020544488,0.05701595,0.24342655,0.10570967,0.06853138,0.06606765,0.40507758,0.033626717
7,0,0,0,0,0,1,1,1,6,0.011098746,0.038600903,0.3383917,0.07894736,0.032202564,0.046722252,0.42516422,0.02887222
8,0,0,1,0,0,0,0,0,3,0.018140068,0.03308876,0.19632141,0.50386,0.038325217,0.033779882,0.060510416,0.1159742
9,0,0,1,0,0,0,0,1,3,0.0070274086,0.022797735,0.32332206,0.44191498,0.018481577,0.024597386,0.07359008,0.08826877
10,0,0,1,0,0,0,1,0,3,0.004062258,0.023680028,0.14558248,0.67180836,0.005263341,0.022922803,0.040525664,0.08615509
11,0,0,1,0,0,0,1,1,3,0.0017284028,0.016191605,0.25850216,0.5978167,0.002719136,0.016353417,0.050457552,0.056231067
12,0,0,1,0,0,1,0,0,3,0.14356317,0.03420268,0.19044821,0.31086066,0.11130665,0.031995732,0.08028784,0.09733501
13,0,0,1,0,0,1,0,1,3,0.06423866,0.02829276,0.29891628,0.30210364,0.059566636,0.02785225,0.10154387,0.11748589
14,0,0,1,0,0,1,1,0,3,0.04239966,0.03573649,0.17652196,0.48931003,0.022708595,0.032098323,0.07673853,0.12448643
15,0,0,1,0,0,1,1,1,3,0.01905568,0.026358237,0.27441013,0.43929148,0.011570603,0.024589969,0.091150254,0.113573685
16,0,0,2,0,0,0,0,0,3,0.0037122362,0.01865054,0.11054098,0.7260217,0.011969722,0.016541256,0.026346413,0.08621714
17,0,0,2,0,0,0,0,1,3,0.0015412808,0.012629519,0.16811122,0.6977083,0.006661296,0.01276721,0.02973776,0.07084346
18,0,0,2,0,0,0,1,0,3,0.00063444674,0.009494913,0.06598678,0.8551423,0.001299482,0.00829517,0.012744947,0.04640205
19,0,0,2,0,0,0,1,1,3,0.0002917428,0.0066884933,0.10687254,0.82787615,0.00077497546,0.0065467525,0.015046391,0.035903003
20,0,0,2,0,0,1,0,0,3,0.07267085,0.026171617,0.15451556,0.5207183,0.059587844,0.020327352,0.04356561,0.10244287
21,0,0,2,0,0,1,0,1,3,0.030192459,0.019987563,0.22278507,0.51695377,0.03501773,0.017234353,0.04931252,0.10851652
22,0,0,2,0,0,1,1,0,3,0.015294571,0.018260786,0.1147129,0.7182537,0.009053014,0.0137695195,0.028733362,0.0819221
23,0,0,2,0,0,1,1,1,3,0.0066580535,0.013255947,0.17054652,0.68563265,0.0053523793,0.011056894,0.03195177,0.0755458
24,0,0,3,0,0,0,0,0,3,0.0005460103,0.015475051,0.10725956,0.7707209,0.010427834,0.014362365,0.04279568,0.038412567
25,0,0,3,0,0,0,0,1,3,0.0002585302,0.0111029595,0.15927583,0.7270485,0.0072890716,0.012384522,0.04991549,0.032725
26,0,0,3,0,0,0,1,0,3,9.2994305e-05,0.007644183,0.06334065,0.8808455,0.0011162004,0.0071017575,0.019302972,0.020555655
27,0,0,3,0,0,0,1,1,3,4.7590514e-05,0.005855984,0.0961946,0.8500543,0.0007713676,0.0063455934,0.02293522,0.017795315
28,0,0,3,0,0,1,0,0,3,0.014236068,0.024513908,0.1726501,0.5918309,0.060541715,0.018584022,0.06751848,0.050124787
29,0,0,3,0,0,1,0,1,3,0.006460436,0.01858661,0.24271435,0.5471673,0.044172715,0.016585048,0.077251405,0.04706212
30,0,0,3,0,0,1,1,0,3,0.002764462,0.014426142,0.121759884,0.7694492,0.008484615,0.010854793,0.03755607,0.03470485
31,0,0,3,0,0,1,1,1,3,0.0012949411,0.011281969,0.17983086,0.7166052,0.0060005058,0.009793656,0.043542027,0.031650804
32,0,0,4,0,0,0,0,0,3,8.574663e-05,0.013150557,0.1048414,0.74525607,0.009951935,0.013543224,0.093457654,0.019713366
33,0,0,4,0,0,0,0,1,3,4.589498e-05,0.009545966,0.14588346,0.7037619,0.0076542026,0.011926491,0.10351189,0.017670231
34,0,0,4,0,0,0,1,0,3,1.595386e-05,0.0070796655,0.06482177,0.86407316,0.0011530704,0.0072093955,0.044304367,0.011342631
35,0,0,4,0,0,0,1,1,3,8.9371e-06,0.005449712,0.09005102,0.8386993,0.00082547375,0.0065162648,0.047925472,0.010523867
36,0,0,4,0,0,1,0,0,3,0.0019864126,0.021713143,0.17483729,0.5575043,0.058392264,0.017930508,0.14309739,0.024538647
37,0,0,4,0,0,1,0,1,3,0.0010541877,0.016197775,0.23240215,0.509128,0.04674545,0.016031638,0.15555432,0.022886483
38,0,0,4,0,0,1,1,0,3,0.00040976674,0.013416535,0.13245302,0.73452926,0.008933658,0.010942318,0.08198101,0.017334351
39,0,0,4,0,0,1,1,1,3,0.00021529457,0.0103752045,0.18203746,0.6874251,0.006485533,0.009844302,0.08748154,0.016135596
40,0,0,0,1,0,0,0,0,6,0.014530985,0.04835979,0.29230627,0.0916948,0.15507317,0.0598995,0.31830606,0.019829394
41,0,0,0,1,0,0,0,1,2,0.0068312995,0.030198658,0.4326618,0.06992747,0.07127827,0.03928295,0.33455172,0.015267808
42,0,0,0,1,0,0,1,0,2,0.007279086,0.054462284,0.31853768,0.1697371,0.039163698,0.067225076,0.3116923,0.031902794
43,0,0,0,1,0,0,1,1,2,0.0032179314,0.031428367,0.45794222,0.12889123,0.015015228,0.039060786,0.3048228,0.019621456
44,0,0,0,1,0,1,0,0,6,0.03448059,0.04349773,0.22802846,0.05985763,0.20196596,0.049188286,0.36789975,0.015081566
45,0,0,0,1,0,1,0,1,6,0.019428194,0.032135904,0.32369447,0.04576189,0.114711426,0.039309278,0.408645,0.016313883
46,0,0,0,1,0,1,1,0,6,0.020544488,0.05701595,0.24342655,0.10570967,0.06853138,0.06606765,0.40507758,0.033626717
47,0,0,0,1,0,1,1,1,6,0.011098746,0.038600903,0.3383917,0.07894736,0.032202564,0.046722252,0.42516422,0.02887222
48,0,0,1,1,0,0,0,0,3,0.018140068,0.03308876,0.19632141,0.50386,0.038325217,0.033779882,0.060510416,0.1159742
49,0,0,1,1,0,0,0,1,3,0.0070274086,0.022797735,0.32332206,0.44191498,0.018481577,0.024597386,0.07359008,0.08826877
50,0,0,1,1,0,0,1,0,3,0.004062258,0.023680028,0.14558248,0.67180836,0.005263341,0.022922803,0.040525664,0.08615509
51,0,0,1,1,0,0,1,1,3,0.0017284028,0.016191605,0.25850216,0.5978167,0.002719136,0.016353417,0.050457552,0.056231067
52,0,0,1,1,0,1,0,0,3,0.14356317,0.03420268,0.19044821,0.31086066,0.11130665,0.031995732,0.08028784,0.09733501
53,0,0,1,1,0,1,0,1,3,0.06423866,0.02829276,0.29891628,0.30210364,0.059566636,0.02785225,0.10154387,0.11748589
54,0,0,1,1,0,1,1,0,3,0.04239966,0.03573649,0.17652196,0.48931003,0.022708595,0.032098323,0.07673853,0.12448643
55,0,0,1,1,0,1,1,1,3,0.01905568,0.026358237,0.27441013,0.43929148,0.011570603,0.024589969,0.091150254,0.113573685
56,0,0,2,1,0,0,0,0,3,0.0037122362,0.01865054,0.11054098,0.7260217,0.011969722,0.016541256,0.026346413,0.08621714
57,0,0,2,1,0,0,0,1,3,0.0015412808,0.012629519,0.16811122,0.6977083,0.006661296,0.01276721,0.02973776,0.07084346
58,0,0,2,1,0,0,1,0,3,0.00063444674,0.009494913,0.06598678,0.8551423,0.001299482,0.00829517,0.012744947,0.04640205
59,0,0,2,1,0,0,1,1,3,0.0002917428,0.0066884933,0.10687254,0.82787615,0.00077497546,0.0065467525,0.015046391,0.035903003
60,0,0,2,1,0,1,0,0,3,0.07267085,0.026171617,0.15451556,0.5207183,0.059587844,0.020327352,0.04356561,0.10244287
61,0,0,2,1,0,1,0,1,3,0.030192459,0.019987563,0.22278507,0.51695377,0.03501773,0.017234353,0.04931252,0.10851652
62,0,0,2,1,0,1,1,0,3,0.015294571,0.018260786,0.1147129,0.7182537,0.009053014,0.0137695195,0.028733362,0.0819221
63,0,0,2,1,0,1,1,1,3,0.0066580535,0.013255947,0.17054652,0.68563265,0.0053523793,0.011056894,0.03195177,0.0755458
64,0,0,3,1,0,0,0,0,3,0.0005460103,0.015475051,0.10725956,0.7707209,0.010427834,0.014362365,0.04279568,0.038412567
65,0,0,3,1,0,0,0,1,3,0.0002585302,0.0111029595,0.15927583,0.7270485,0.0072890716,0.012384522,0.04991549,0.032725
66,0,0,3,1,0,0,1,0,3,9.2994305e-05,0.007644183,0.06334065,0.8808455,0.0011162004,0.0071017575,0.019302972,0.020555655
67,0,0,3,1,0,0,1,1,3,4.7590514e-05,0.005855984,0.0961946,0.8500543,0.0007713676,0.0063455934,0.02293522,0.017795315
68,0,0,3,1,0,1,0,0,3,0.014236068,0.024513908,0.1726501,0.5918309,0.060541715,0.018584022,0.06751848,0.050124787
69,0,0,3,1,0,1,0,1,3,0.006460436,0.01858661,0.24271435,0.5471673,0.044172715,0.016585048,0.077251405,0.04706212
70,0,0,3,1,0,1,1,0,3,0.002764462,0.014426142,0.121759884,0.7694492,0.008484615,0.010854793,0.03755607,0.03470485
71,0,0,3,1,0,1,1,1,3,0.0012949411,0.011281969,0.17983086,0.7166052,0.0060005058,0.009793656,0.043542027,0.031650804
72,0,0,4,1,0,0,0,0,3,8.574663e-05,0.013150557,0.1048414,0.74525607,0.009951935,0.013543224,0.093457654,0.019713366
73,0,0,4,1,0,0,0,1,3,4.589498e-05,0.009545966,0.14588346,0.7037619,0.0076542026,0.011926491,0.10351189,0.017670231
74,0,0,4,1,0,0,1,0,3,1.595386e-05,0.0070796655,0.06482177,0.86407316,0.0011530704,0.0072093955,0.044304367,0.011342631
75,0,0,4,1,0,0,1,1,3,8.9371e-06,0.005449712,0.09005102,0.8386993,0.00082547375,0.0065162648,0.047925472,0.010523867
76,0,0,4,1,0,1,0,0,3,0.0019864126,0.021713143,0.17483729,0.5575043,0.058392264,0.017930508,0.14309739,0.024538647
77,0,0,4,1,0,1,0,1,3,0.0010541877,0.016197775,0.23240215,0.509128,0.04674545,0.016031638,0.15555432,0.022886483
78,0,0,4,1,0,1,1,0,3,0.00040976674,0.013416535,0.13245302,0.73452926,0.008933658,0.010942318,0.08198101,0.017334351
79,0,0,4,1,0,1,1,1,3,0.00021529457,0.0103752045,0.18203746,0.6874251,0.006485533,0.009844302,0.08748154,0.016135596
80,0,1,0,0,0,0,0,0,6,0.0012420117,0.010275559,0.2428984,0.011928032,0.056787897,0.012031059,0.6640862,0.0007508333
81,0,1,0,0,0,0,0,1,6,0.00039932513,0.005778125,0.30818722,0.0073549575,0.01884866,0.007408993,0.65139484,0.0006278759
82,0,1,0,0,0,0,1,0,6,0.00063130073,0.012451462,0.24210611,0.022229215,0.012654488,0.0151725095,0.6932554,0.0014994707
83,0,1,0,0,0,0,1,1,6,0.00024242721,0.007264069,0.30449808,0.015227477,0.0041883653,0.009255604,0.65821344,0.0011106003
84,0,1,0,0,0,1,0,0,6,0.0026119715,0.008349437,0.19063792,0.009814188,0.053165227,0.009584073,0.7252025,0.0006347466
85,0,1,0,0,0,1,0,1,6,0.0009983304,0.0051450753,0.23789175,0.0054308656,0.02126217,0.0065084426,0.7221612,0.0006021817
86,0,1,0,0,0,1,1,0,6,0.0013627197,0.010772873,0.17550443,0.016845599,0.014317365,0.012912465,0.7666589,0.0016257418
87,0,1,0,0,0,1,1,1,6,0.0005949036,0.0067711663,0.21415275,0.010160213,0.0053738044,0.008753561,0.75279576,0.0013977836
88,0,1,1,0,0,0,0,0,2,0.012540644,0.017789792,0.4094162,0.13512127,0.045701172,0.018288542,0.35002318,0.011119188
89,0,1,1,0,0,0,0,1,2,0.0026454297,0.009986204,0.5174107,0.07883552,0.012928958,0.010517601,0.3603213,0.0073543615
90,0,1,1,0,0,0,1,0,2,0.0037442124,0.018686052,0.35163528,0.25363767,0.0065251514,0.018021178,0.33296603,0.014784391
91,0,1,1,0,0,0,1,1,2,0.0010526903,0.01070896,0.47399297,0.15453243,0.0023992788,0.010445092,0.33870843,0.008160166
92,0,1,1,0,0,1,0,0,6,0.086818226,0.015062924,0.32954323,0.10813382,0.08779875,0.015754908,0.34600586,0.010882343
93,0,1,1,0,0,1,0,1,2,0.023248589,0.010184767,0.44586623,0.066204704,0.028852759,0.010771183,0.4048276,0.010044195
94,0,1,1,0,0,1,1,0,6,0.027255896,0.018992022,0.299643,0.19708803,0.015424329,0.018839823,0.40200856,0.020748435
95,0,1,1,0,0,1,1,1,6,0.00830634,0.0122104725,0.39226246,0.120322034,0.005484326,0.0120266825,0.43431094,0.01507677
96,0,1,2,0,0,0,0,0,2,0.0107924985,0.013691196,0.36486614,0.347375,0.018781152,0.011842405,0.21694629,0.01570521
97,0,1,2,0,0,0,0,1,2,0.0028488555,0.008469768,0.48129284,0.26782724,0.0068940106,0.0075952383,0.21312918,0.011942693
98,0,1,2,0,0,0,1,0,3,0.0022792616,0.009494487,0.2610128,0.5632776,0.0021512157,0.007819383,0.14181721,0.012148012
99,0,1,2,0,0,0,1,1,3,0.00081831164,0.0064826543,0.38183397,0.4426305,0.0010871638,0.0055348277,0.15301748,0.008595099
100,0,1,2,0,0,1,0,0,2,0.15571678,0.012938641,0.29475063,0.23178057,0.053710032,0.011572887,0.22146584,0.018064626
101,0,1,2,0,0,1,0,1,2,0.049515143,0.009734146,0.43365264,0.20929141,0.02129197,0.008685689,0.2486466,0.019182269
102,0,1,2,0,0,1,1,0,3,0.040730968,0.01245948,0.27024764,0.42609844,0.008730735,0.01045271,0.21024297,0.021037057
103,0,1,2,0,0,1,1,1,2,0.014256224,0.008602274,0.37687463,0.3553086,0.003834962,0.0072332234,0.21580604,0.018084077
104,0,1,3,0,0,0,0,0,2,0.0016479555,0.0072650695,0.42084238,0.18701449,0.017912732,0.006120352,0.35698867,0.002208402
105,0,1,3,0,0,0,0,1,2,0.00049831765,0.004418112,0.5156845,0.14373459,0.008005842,0.0040274505,0.32203642,0.0015947943
