Unnamed: 0,hr_state,sysbp_state,glucose_state,oxygen_state,diabetes_state,antibiotic_state,vaso_state,vent_state,Action_taken,beh_p_0,beh_p_1,beh_p_2,beh_p_3,beh_p_4,beh_p_5,beh_p_6,beh_p_7
0,0,0,0,0,0,0,0,0,2,0.01970909,0.04587082,0.34781316,0.13762082,0.08590546,0.05805692,0.24470212,0.060321607
1,0,0,0,0,0,0,0,1,2,0.0042306394,0.029319335,0.51159424,0.08418339,0.019003391,0.0369542,0.24570039,0.069014475
2,0,0,0,0,0,0,1,0,3,0.018342575,0.05376638,0.25116962,0.2584003,0.01145582,0.059143472,0.20091015,0.14681172
3,0,0,0,0,0,0,1,1,2,0.0036620449,0.04084267,0.3878193,0.18238653,0.00243561,0.04118205,0.21213397,0.12953778
4,0,0,0,0,0,1,0,0,6,0.04040446,0.041702643,0.29435217,0.068169914,0.0960075,0.05712039,0.37480304,0.02743989
5,0,0,0,0,0,1,0,1,2,0.009662324,0.030133834,0.4291321,0.04328436,0.021563686,0.043696847,0.38284913,0.03967773
6,0,0,0,0,0,1,1,0,2,0.035951655,0.058641408,0.3024374,0.14766513,0.013135284,0.067592986,0.2967181,0.077857986
7,0,0,0,0,0,1,1,1,2,0.0075271893,0.045520265,0.40618092,0.100155756,0.0025204523,0.05198006,0.3000233,0.08609213
8,0,0,1,0,0,0,0,0,3,0.025123578,0.027402174,0.2494591,0.4139352,0.045601234,0.03254271,0.0864934,0.11944268
9,0,0,1,0,0,0,0,1,2,0.0057072635,0.017211244,0.37169206,0.36211827,0.0133594945,0.020972466,0.080190726,0.1287485
10,0,0,1,0,0,0,1,0,3,0.018484807,0.022127813,0.15155932,0.5722854,0.0051876716,0.023703791,0.053467687,0.15318353
11,0,0,1,0,0,0,1,1,3,0.003983288,0.01590195,0.22843724,0.55171806,0.0013578673,0.01632635,0.04978011,0.13249506
12,0,0,1,0,0,1,0,0,3,0.20444408,0.027447768,0.20825328,0.24141693,0.0676503,0.0352461,0.113443516,0.102097996
13,0,0,1,0,0,1,0,1,2,0.054302856,0.021763649,0.35099614,0.24454027,0.022193968,0.030771088,0.12224332,0.15318866
14,0,0,1,0,0,1,1,0,3,0.13547583,0.026610559,0.18451355,0.394898,0.007832508,0.029645752,0.06901698,0.15200678
15,0,0,1,0,0,1,1,1,3,0.030595401,0.022329098,0.27956215,0.40113264,0.002141262,0.02529782,0.07306206,0.16587946
16,0,0,2,0,0,0,0,0,3,0.0057016546,0.020533236,0.23076339,0.54437995,0.024044918,0.022331977,0.087814935,0.064429834
17,0,0,2,0,0,0,0,1,3,0.0012361872,0.011052914,0.2976935,0.5423657,0.007851556,0.012748284,0.064550504,0.06250137
18,0,0,2,0,0,0,1,0,3,0.004156215,0.0152856475,0.15348658,0.68878853,0.0029428753,0.015611818,0.053853273,0.065875
19,0,0,2,0,0,0,1,1,3,0.00090115034,0.008394652,0.1766086,0.71454626,0.0007167529,0.008765587,0.033712458,0.05635454
20,0,0,2,0,0,1,0,0,3,0.12185177,0.02359965,0.20610245,0.38447118,0.04551247,0.027431479,0.10746518,0.08356583
21,0,0,2,0,0,1,0,1,3,0.028559651,0.015121979,0.2942759,0.43850008,0.016016815,0.019932564,0.08830201,0.099291034
22,0,0,2,0,0,1,1,0,3,0.08231831,0.018850569,0.18796313,0.5376658,0.005817368,0.019525426,0.06091633,0.08694309
23,0,0,2,0,0,1,1,1,3,0.018105933,0.011832318,0.21953972,0.6046575,0.0014623425,0.013217919,0.04258983,0.088594496
24,0,0,3,0,0,0,0,0,3,0.00091289,0.016368028,0.246906,0.5323153,0.014698346,0.01745699,0.14476734,0.02657504
25,0,0,3,0,0,0,0,1,3,0.0001945375,0.008194882,0.2958968,0.5625124,0.0050121904,0.009427422,0.09294395,0.02581779
26,0,0,3,0,0,0,1,0,3,0.0006467146,0.012528015,0.1833308,0.6711532,0.0017987995,0.012795751,0.090452,0.027294738
27,0,0,3,0,0,0,1,1,3,0.00013965837,0.0063024503,0.18900745,0.72459483,0.0004373251,0.006805056,0.048557412,0.024155919
28,0,0,3,0,0,1,0,0,3,0.027017327,0.021123277,0.24936198,0.42870465,0.03372546,0.023604523,0.1810416,0.035421215
29,0,0,3,0,0,1,0,1,3,0.0057279784,0.011419813,0.30958682,0.4903636,0.011327724,0.014694268,0.11978355,0.037096255
30,0,0,3,0,0,1,1,0,3,0.019757535,0.016188918,0.24292855,0.55950224,0.0045667686,0.01646611,0.1046992,0.035890706
31,0,0,3,0,0,1,1,1,3,0.0041100546,0.008565313,0.24241486,0.6405179,0.0010479555,0.009789398,0.05793836,0.03561609
32,0,0,4,0,0,0,0,0,3,0.00015012635,0.011977453,0.24545337,0.4650817,0.0087848725,0.013367034,0.24362913,0.011556333
33,0,0,4,0,0,0,0,1,3,3.3090033e-05,0.006099297,0.29829094,0.51840895,0.0030968008,0.0073282225,0.1549281,0.0118145645
34,0,0,4,0,0,0,1,0,3,0.00010488217,0.009711924,0.1975031,0.6167837,0.0010496913,0.010286123,0.15183459,0.012725995
35,0,0,4,0,0,0,1,1,3,2.3384328e-05,0.005011985,0.20417355,0.6907515,0.00026352168,0.0056515895,0.0821527,0.011971743
36,0,0,4,0,0,1,0,0,3,0.004436804,0.015240356,0.2621936,0.38336268,0.020733407,0.017775852,0.28278747,0.013469849
37,0,0,4,0,0,1,0,1,3,0.00097240834,0.008072334,0.32230377,0.45803425,0.0069478424,0.01079848,0.17849995,0.014370983
38,0,0,4,0,0,1,1,0,3,0.0034431138,0.012203871,0.26966295,0.51282763,0.0028698032,0.012969711,0.1707548,0.015268026
39,0,0,4,0,0,1,1,1,3,0.0007265333,0.0064155636,0.26910323,0.6063972,0.00066372973,0.0077439775,0.09346246,0.015487209
40,0,0,0,1,0,0,0,0,2,0.01970909,0.04587082,0.34781316,0.13762082,0.08590546,0.05805692,0.24470212,0.060321607
41,0,0,0,1,0,0,0,1,2,0.0042306394,0.029319335,0.51159424,0.08418339,0.019003391,0.0369542,0.24570039,0.069014475
42,0,0,0,1,0,0,1,0,3,0.018342575,0.05376638,0.25116962,0.2584003,0.01145582,0.059143472,0.20091015,0.14681172
43,0,0,0,1,0,0,1,1,2,0.0036620449,0.04084267,0.3878193,0.18238653,0.00243561,0.04118205,0.21213397,0.12953778
44,0,0,0,1,0,1,0,0,6,0.04040446,0.041702643,0.29435217,0.068169914,0.0960075,0.05712039,0.37480304,0.02743989
45,0,0,0,1,0,1,0,1,2,0.009662324,0.030133834,0.4291321,0.04328436,0.021563686,0.043696847,0.38284913,0.03967773
46,0,0,0,1,0,1,1,0,2,0.035951655,0.058641408,0.3024374,0.14766513,0.013135284,0.067592986,0.2967181,0.077857986
47,0,0,0,1,0,1,1,1,2,0.0075271893,0.045520265,0.40618092,0.100155756,0.0025204523,0.05198006,0.3000233,0.08609213
48,0,0,1,1,0,0,0,0,3,0.025123578,0.027402174,0.2494591,0.4139352,0.045601234,0.03254271,0.0864934,0.11944268
49,0,0,1,1,0,0,0,1,2,0.0057072635,0.017211244,0.37169206,0.36211827,0.0133594945,0.020972466,0.080190726,0.1287485
50,0,0,1,1,0,0,1,0,3,0.018484807,0.022127813,0.15155932,0.5722854,0.0051876716,0.023703791,0.053467687,0.15318353
51,0,0,1,1,0,0,1,1,3,0.003983288,0.01590195,0.22843724,0.55171806,0.0013578673,0.01632635,0.04978011,0.13249506
52,0,0,1,1,0,1,0,0,3,0.20444408,0.027447768,0.20825328,0.24141693,0.0676503,0.0352461,0.113443516,0.102097996
53,0,0,1,1,0,1,0,1,2,0.054302856,0.021763649,0.35099614,0.24454027,0.022193968,0.030771088,0.12224332,0.15318866
54,0,0,1,1,0,1,1,0,3,0.13547583,0.026610559,0.18451355,0.394898,0.007832508,0.029645752,0.06901698,0.15200678
55,0,0,1,1,0,1,1,1,3,0.030595401,0.022329098,0.27956215,0.40113264,0.002141262,0.02529782,0.07306206,0.16587946
56,0,0,2,1,0,0,0,0,3,0.0057016546,0.020533236,0.23076339,0.54437995,0.024044918,0.022331977,0.087814935,0.064429834
57,0,0,2,1,0,0,0,1,3,0.0012361872,0.011052914,0.2976935,0.5423657,0.007851556,0.012748284,0.064550504,0.06250137
58,0,0,2,1,0,0,1,0,3,0.004156215,0.0152856475,0.15348658,0.68878853,0.0029428753,0.015611818,0.053853273,0.065875
59,0,0,2,1,0,0,1,1,3,0.00090115034,0.008394652,0.1766086,0.71454626,0.0007167529,0.008765587,0.033712458,0.05635454
60,0,0,2,1,0,1,0,0,3,0.12185177,0.02359965,0.20610245,0.38447118,0.04551247,0.027431479,0.10746518,0.08356583
61,0,0,2,1,0,1,0,1,3,0.028559651,0.015121979,0.2942759,0.43850008,0.016016815,0.019932564,0.08830201,0.099291034
62,0,0,2,1,0,1,1,0,3,0.08231831,0.018850569,0.18796313,0.5376658,0.005817368,0.019525426,0.06091633,0.08694309
63,0,0,2,1,0,1,1,1,3,0.018105933,0.011832318,0.21953972,0.6046575,0.0014623425,0.013217919,0.04258983,0.088594496
64,0,0,3,1,0,0,0,0,3,0.00091289,0.016368028,0.246906,0.5323153,0.014698346,0.01745699,0.14476734,0.02657504
65,0,0,3,1,0,0,0,1,3,0.0001945375,0.008194882,0.2958968,0.5625124,0.0050121904,0.009427422,0.09294395,0.02581779
66,0,0,3,1,0,0,1,0,3,0.0006467146,0.012528015,0.1833308,0.6711532,0.0017987995,0.012795751,0.090452,0.027294738
67,0,0,3,1,0,0,1,1,3,0.00013965837,0.0063024503,0.18900745,0.72459483,0.0004373251,0.006805056,0.048557412,0.024155919
68,0,0,3,1,0,1,0,0,3,0.027017327,0.021123277,0.24936198,0.42870465,0.03372546,0.023604523,0.1810416,0.035421215
69,0,0,3,1,0,1,0,1,3,0.0057279784,0.011419813,0.30958682,0.4903636,0.011327724,0.014694268,0.11978355,0.037096255
70,0,0,3,1,0,1,1,0,3,0.019757535,0.016188918,0.24292855,0.55950224,0.0045667686,0.01646611,0.1046992,0.035890706
71,0,0,3,1,0,1,1,1,3,0.0041100546,0.008565313,0.24241486,0.6405179,0.0010479555,0.009789398,0.05793836,0.03561609
72,0,0,4,1,0,0,0,0,3,0.00015012635,0.011977453,0.24545337,0.4650817,0.0087848725,0.013367034,0.24362913,0.011556333
73,0,0,4,1,0,0,0,1,3,3.3090033e-05,0.006099297,0.29829094,0.51840895,0.0030968008,0.0073282225,0.1549281,0.0118145645
74,0,0,4,1,0,0,1,0,3,0.00010488217,0.009711924,0.1975031,0.6167837,0.0010496913,0.010286123,0.15183459,0.012725995
75,0,0,4,1,0,0,1,1,3,2.3384328e-05,0.005011985,0.20417355,0.6907515,0.00026352168,0.0056515895,0.0821527,0.011971743
76,0,0,4,1,0,1,0,0,3,0.004436804,0.015240356,0.2621936,0.38336268,0.020733407,0.017775852,0.28278747,0.013469849
77,0,0,4,1,0,1,0,1,3,0.00097240834,0.008072334,0.32230377,0.45803425,0.0069478424,0.01079848,0.17849995,0.014370983
78,0,0,4,1,0,1,1,0,3,0.0034431138,0.012203871,0.26966295,0.51282763,0.0028698032,0.012969711,0.1707548,0.015268026
79,0,0,4,1,0,1,1,1,3,0.0007265333,0.0064155636,0.26910323,0.6063972,0.00066372973,0.0077439775,0.09346246,0.015487209
80,0,1,0,0,0,0,0,0,6,0.0019919574,0.014118185,0.26847687,0.037710875,0.07646187,0.016641786,0.5798556,0.0047428473
81,0,1,0,0,0,0,0,1,6,0.0005087777,0.00853949,0.37376544,0.018941646,0.017908838,0.009144397,0.56724066,0.0039506885
82,0,1,0,0,0,0,1,0,6,0.0023740768,0.020624056,0.17578444,0.084942095,0.010125376,0.021480545,0.6636536,0.021015773
83,0,1,0,0,0,0,1,1,6,0.0005697762,0.014372833,0.25294974,0.04957007,0.0022212504,0.012785035,0.65334165,0.014189672
84,0,1,0,0,0,1,0,0,6,0.0063036373,0.013788685,0.1989776,0.013946858,0.09993391,0.014954436,0.6500717,0.0020232222
85,0,1,0,0,0,1,0,1,6,0.0016174742,0.009497009,0.27588308,0.0074651404,0.022030558,0.009926883,0.6714617,0.0021181924
86,0,1,0,0,0,1,1,0,6,0.0066175777,0.023006765,0.18048486,0.036984347,0.012731184,0.021469608,0.7084431,0.010262528
87,0,1,0,0,0,1,1,1,6,0.0017130643,0.01723308,0.23879407,0.021717962,0.0024942677,0.014436134,0.6946407,0.008970681
88,0,1,1,0,0,0,0,0,2,0.010071964,0.014732588,0.33625868,0.25530437,0.055125147,0.016933285,0.28314576,0.028428135
89,0,1,1,0,0,0,0,1,2,0.0028427504,0.008940992,0.49672,0.18105736,0.017787969,0.009583117,0.26129723,0.021770593
90,0,1,1,0,0,0,1,0,3,0.008625669,0.015766302,0.18563756,0.43185866,0.0063030394,0.016784966,0.2651367,0.069887124
